client train,1,False,10,0,6.889865398406982
client train,1,False,10,9,6.88820743560791
client train,1,False,10,6,6.888890743255615
client train,1,False,10,3,6.8911027908325195
client train,1,False,10,4,6.892342567443848
client train,1,False,10,7,6.892730712890625
client train,1,False,10,8,6.891484260559082
client train,1,False,10,1,6.892776012420654
client train,1,False,10,5,6.889479160308838
client train,1,False,10,2,6.888911724090576
client train,2,False,10,5,6.88144063949585
client train,2,False,10,3,6.8788299560546875
client train,2,False,10,6,6.880984783172607
client train,2,False,10,4,6.874992370605469
client train,2,False,10,2,6.881744384765625
client train,2,False,10,8,6.881955146789551
client train,2,False,10,0,6.883606910705566
client train,2,False,10,7,6.885045528411865
client train,2,False,10,1,6.885758876800537
client train,2,False,10,9,6.880128383636475
client train,3,False,10,5,6.8730292320251465
client train,3,False,10,4,6.862534523010254
client train,3,False,10,8,6.851485729217529
client train,3,False,10,9,6.882046699523926
client train,3,False,10,3,6.865811824798584
client train,3,False,10,1,6.867145538330078
client train,3,False,10,0,6.8656535148620605
client train,3,False,10,6,6.869513988494873
client train,3,False,10,2,6.8620429039001465
client train,3,False,10,7,6.857537746429443
client train,4,False,10,7,6.8486504554748535
client train,4,False,10,2,6.838513374328613
client train,4,False,10,4,6.849044322967529
client train,4,False,10,9,6.846312046051025
client train,4,False,10,8,6.836681365966797
client train,4,False,10,1,6.858495235443115
client train,4,False,10,3,6.850910186767578
client train,4,False,10,6,6.834473609924316
client train,4,False,10,5,6.845860481262207
client train,4,False,10,0,6.840651988983154
client train,5,False,10,6,6.8243021965026855
client train,5,False,10,4,6.816326141357422
client train,5,False,10,7,6.827251434326172
client train,5,False,10,3,6.81563663482666
client train,5,False,10,5,6.825565338134766
client train,5,False,10,8,6.822739601135254
client train,5,False,10,1,6.815764904022217
client train,5,False,10,0,6.827160835266113
client train,5,False,10,2,6.825603485107422
client train,5,False,10,9,6.80642032623291
client train,6,False,10,4,6.791911602020264
client train,6,False,10,9,6.8107147216796875
client train,6,False,10,2,6.807467937469482
client train,6,False,10,7,6.799286842346191
client train,6,False,10,8,6.789575099945068
client train,6,False,10,0,6.796703338623047
client train,6,False,10,1,6.802905559539795
client train,6,False,10,6,6.788156032562256
client train,6,False,10,5,6.8015666007995605
client train,6,False,10,3,6.783429145812988
client train,7,False,10,8,6.766201972961426
client train,7,False,10,2,6.780879497528076
client train,7,False,10,3,6.782153606414795
client train,7,False,10,7,6.781285285949707
client train,7,False,10,6,6.775754451751709
client train,7,False,10,0,6.793739318847656
client train,7,False,10,9,6.75766134262085
client train,7,False,10,5,6.762650489807129
client train,7,False,10,1,6.766317844390869
client train,7,False,10,4,6.75305700302124
client train,8,False,10,5,6.766411781311035
client train,8,False,10,4,6.752408027648926
client train,8,False,10,0,6.750718593597412
client train,8,False,10,9,6.746737957000732
client train,8,False,10,2,6.745937347412109
client train,8,False,10,3,6.748106479644775
client train,8,False,10,6,6.7684855461120605
client train,8,False,10,7,6.745248317718506
client train,8,False,10,1,6.75225830078125
client train,8,False,10,8,6.729180335998535
client train,9,False,10,7,6.7240214347839355
client train,9,False,10,4,6.733907222747803
client train,9,False,10,6,6.718455791473389
client train,9,False,10,3,6.722068786621094
client train,9,False,10,0,6.722142219543457
client train,9,False,10,2,6.730441570281982
client train,9,False,10,5,6.729226112365723
client train,9,False,10,1,6.733212947845459
client train,9,False,10,9,6.725552558898926
client train,9,False,10,8,6.727207183837891
client train,10,False,10,4,6.719513893127441
client train,10,False,10,3,6.692668914794922
client train,10,False,10,2,6.721442699432373
client train,10,False,10,1,6.72128438949585
client train,10,False,10,6,6.7104811668396
client train,10,False,10,5,6.711740016937256
client train,10,False,10,7,6.720658779144287
client train,10,False,10,8,6.707076549530029
client train,10,False,10,9,6.715708255767822
client train,10,False,10,0,6.713014125823975
client train,11,False,10,1,6.714272499084473
client train,11,False,10,0,6.699189186096191
client train,11,False,10,2,6.6954498291015625
client train,11,False,10,9,6.6915178298950195
client train,11,False,10,8,6.688973903656006
