1,0,3.022839625676473,0.14111328125,0.6331513524055481,0.040655408054590225
1,1,3.0026957194010415,0.134765625,0.6332084536552429,0.04008184373378754
1,5,2.8068108558654785,0.21875,0.6319310069084167,0.04004999250173569
1,10,2.6880228519439697,0.24462890625,0.6305566430091858,0.04024224355816841
1,15,2.576080322265625,0.27685546875,0.6317166090011597,0.039923228323459625
1,20,2.4761510292689004,0.3193359375,0.6309511661529541,0.040110256522893906
1,25,2.4229495525360107,0.33251953125,0.6317453980445862,0.04003887623548508
1,30,2.4325306018193564,0.33544921875,0.630251407623291,0.04017028957605362
1,35,2.363924225171407,0.35693359375,0.6318780183792114,0.03990022465586662
1,40,2.344551920890808,0.36865234375,0.6318536400794983,0.03966448828577995
1,45,2.343096971511841,0.36572265625,0.6317034959793091,0.04002997279167175
1,50,2.2978033224741616,0.384765625,0.6335034966468811,0.03986743092536926
1,55,2.3019586404164634,0.38720703125,0.6310955286026001,0.0399022176861763
1,60,2.2808658679326377,0.3798828125,0.6336299180984497,0.039856962859630585
1,65,2.245575229326884,0.39453125,0.6302539706230164,0.040104761719703674
1,70,2.2012240886688232,0.39404296875,0.631924033164978,0.039918262511491776
1,75,2.1790168285369873,0.40771484375,0.6317671537399292,0.04010259360074997
1,80,2.167586843172709,0.408203125,0.6320748925209045,0.039949607104063034
1,85,2.1313251654307046,0.4140625,0.6330877542495728,0.039782583713531494
1,90,2.1012362241744995,0.42138671875,0.6322805285453796,0.039851196110248566
1,95,2.0938547452290854,0.41943359375,0.6332383155822754,0.03977969288825989
1,100,2.0838624636332193,0.42626953125,0.6308358907699585,0.0400894396007061
1,105,2.0965320269266763,0.4287109375,0.6311410665512085,0.039731018245220184
1,110,2.0993428230285645,0.423828125,0.6325759887695312,0.039910443127155304
1,115,2.0906399488449097,0.42724609375,0.6306147575378418,0.04013921692967415
1,120,2.0429215828577676,0.4423828125,0.6304726600646973,0.0400712713599205
1,125,2.064916451772054,0.43408203125,0.6315528154373169,0.040042944252491
1,130,2.031135360399882,0.44189453125,0.6310477256774902,0.040107887238264084
1,135,2.0172061920166016,0.44873046875,0.634025514125824,0.03978656232357025
1,140,2.02122163772583,0.45166015625,0.6311901807785034,0.0399152934551239
1,145,2.0326496362686157,0.453125,0.631580650806427,0.039928190410137177
1,150,1.9866665999094646,0.474609375,0.6323443651199341,0.03982754796743393
1,155,2.010019063949585,0.4599609375,0.6317474246025085,0.04002897068858147
1,160,1.9652853806813557,0.4580078125,0.6318581700325012,0.03978695720434189
1,165,1.971033255259196,0.46728515625,0.630670428276062,0.04017874225974083
1,170,1.9266304175059001,0.46484375,0.6313399076461792,0.040008001029491425
1,175,1.9471988677978516,0.47900390625,0.6318299770355225,0.03999057412147522
1,180,1.9333271185557048,0.4755859375,0.6326926946640015,0.039923977106809616
1,185,1.917752742767334,0.48486328125,0.6329487562179565,0.03999108076095581
1,190,1.9121777216593425,0.4814453125,0.6313543319702148,0.0401914045214653
1,195,1.8883573214213054,0.49560546875,0.6316510438919067,0.04004605859518051
1,200,1.886997660001119,0.48974609375,0.6315172910690308,0.039787571877241135
1,205,1.8873778581619263,0.49853515625,0.6348985433578491,0.03931308537721634
1,210,1.8756738503774006,0.48828125,0.6326762437820435,0.039719358086586
1,215,1.8650850454966228,0.50927734375,0.6320589780807495,0.04008113220334053
